iter	MultiCrossEntropy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12	F1:class=13	F1:class=14	F1:class=15
329	0.1624019095	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619	0.8642285619
330	0.1623739876	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897	0.8642603897
331	0.1623420707	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484	0.8643733484
332	0.1623113523	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122	0.8644481122
333	0.1622933179	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412	0.8645084412
334	0.1622350628	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929	0.8645505929
335	0.1622071124	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555	0.8645807555
336	0.1621604712	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342	0.8646437342
337	0.1621351175	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865	0.8647443865
338	0.1621017453	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891	0.864944891
339	0.1620538201	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655	0.8650012655
340	0.1620099897	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053	0.8652323053
341	0.161972223	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667	0.8653979667
342	0.1619359545	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887	0.8656581887
343	0.1619001996	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798	0.8657378798
344	0.1618608636	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129	0.865797129
345	0.1618264498	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676	0.8660004676
346	0.1617868427	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215	0.866022215
347	0.1617252632	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084	0.8660628084
348	0.1616958717	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871	0.8661871871
349	0.1616719733	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163	0.8662366163
350	0.1616467623	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719	0.8663032719
351	0.161598623	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714	0.8664285714
352	0.161568404	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144	0.8665404144
353	0.1615216202	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888	0.8665535888
354	0.1614994909	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685	0.8666257685
355	0.1614626802	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207	0.8666260207
356	0.1613765032	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154	0.8666588154
357	0.1613227425	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073	0.866669073
358	0.1612626754	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229	0.8666365229
359	0.1612150213	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796	0.8667279796
360	0.1611581502	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051	0.8666920051
361	0.1611194133	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498	0.8667216498
362	0.1610731289	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617	0.8667994617
363	0.1610127907	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573	0.8667975573
364	0.1609791046	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083	0.8668623083
365	0.1609244593	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887	0.8668555887
366	0.1608879054	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673	0.8669214673
367	0.1608370268	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552	0.866927552
368	0.1607940096	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317	0.8669245317
369	0.1607631914	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685	0.8670745685
370	0.1607288632	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287	0.8670810287
371	0.1606860744	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465	0.8670930465
372	0.1606635028	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771	0.8671359771
373	0.16063745	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841	0.8671583841
374	0.1605979855	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534	0.8671565534
375	0.1605712906	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598	0.8672554598
376	0.1605530993	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921	0.8672921921
377	0.1605293578	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917	0.8673292917
378	0.1605007653	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664	0.867390664
379	0.1604724154	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361	0.8674197361
380	0.1604398279	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433	0.8674354433
381	0.1604141746	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334	0.8674611334
382	0.1603856391	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544	0.867620544
383	0.1603644944	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646	0.8676663646
384	0.1603320068	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816	0.8677157816
385	0.1602972221	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434	0.8677943434
386	0.1602588705	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869	0.8678519869
387	0.1602205902	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447	0.8678761447
388	0.1601698115	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386	0.8679070386
389	0.1601292484	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418	0.8679490418
390	0.1600179745	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912	0.8679926912
391	0.1599111236	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596	0.868028596
392	0.1598138178	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577	0.8680486577
393	0.1597914032	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129	0.8680993129
394	0.1596994335	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211	0.8683253211
395	0.1596638356	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621	0.8684052621
396	0.1596024701	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669	0.8683971669
397	0.1595764458	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741	0.8683800741
398	0.159520759	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146	0.8683967146
399	0.1594726054	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149	0.8683957149
400	0.1594429999	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748	0.8684720748
401	0.159373616	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115	0.8685006115
402	0.1593359065	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367	0.8685386367
403	0.1593031621	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283	0.8685612283
404	0.1592575482	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099	0.8685875099
405	0.1592346485	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922	0.8686127922
406	0.1591939713	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362	0.8686225362
407	0.159153879	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428	0.8687536428
408	0.1591213058	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418	0.868778418
409	0.1591021871	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498	0.8687967498
410	0.1590788023	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262	0.8688149262
411	0.1590246706	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369	0.8688654369
412	0.1589858196	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368	0.8690373368
413	0.1589617928	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738	0.8690609738
414	0.1589310031	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026	0.8690823026
